Transcription,Spelling,Word,BiphonProb,Frequency,is_capital,count,repeated
IH.L.UW.ZH.AH.N.AH.S.T,illusionist,illusionist,0.012730891,0.14,TRUE,1,
IH.L.UW.ZH.AH.N.AH.S,illusionists,illusionists,0.012729072,0.04,TRUE,1,
IH.L.UW.ZH.AH.N.Z,illusions,illusions,0.011695737,2.45,TRUE,1,
IH.L.UW.S.IH.V,illusive,illusive,0.002039148,0.12,TRUE,1,
IH.L.UW.S.ER.IY,illusory,illusory,0.002186794,0.04,TRUE,1,
IH.L.AH.S.T.R.EY.T,illustrate,illustrate,0.006121425,0.78,TRUE,1,
IH.L.AH.S.T.R.EY.T.AH.D,illustrated,illustrated,0.009190489,0.61,TRUE,1,
IH.L.AH.S.T.R.EY.T.S,illustrates,illustrates,0.007710553,0.33,TRUE,1,
IH.L.AH.S.T.R.EY.T.IH.NG,illustrating,illustrating,0.010596974,0.2,TRUE,1,
IH.L.AH.S.T.R.EY.SH.AH.N,illustration,illustration,0.0275851,0.47,TRUE,1,
IH.L.AH.S.T.R.EY.SH.AH.N.Z,illustrations,illustrations,0.028010763,0.57,TRUE,1,
IH.L.AH.S.T.R.AH.T.IH.V,illustrative,illustrative,0.009382382,0.02,TRUE,1,
IH.L.AH.S.T.R.EY.T.ER,illustrator,illustrator,0.006423326,0.24,TRUE,1,
IH.L.AH.S.T.R.EY.T.ER.Z,illustrators,illustrators,0.006318427,0.02,TRUE,1,
IH.L.AH.S.T.R.IY.AH.S,illustrious,illustrious,0.007080678,1.41,TRUE,1,
IH.M,im,im,0.004378933,5.16,TRUE,1,
IH.M.AH.JH,image,image,0.002145389,22.63,TRUE,1,
IH.M.AH.JH.R.IY,imagery,imagery,0.002458717,1.45,TRUE,1,
IH.M.AH.JH.AH.Z,images,images,0.003691495,7.86,TRUE,1,
IH.M.AE.JH.AH.N.AH.B.AH.L,imaginable,imaginable,0.020500938,0.94,TRUE,1,
IH.M.AE.JH.AH.N.EH.R.IY,imaginary,imaginary,0.011685997,4.35,TRUE,1,
IH.M.AE.JH.AH.N.EY.SH.AH.N,imagination,imagination,0.032302364,17.35,TRUE,1,
IH.M.AE.JH.AH.N.EY.SH.AH.N.Z,imaginations,imaginations,0.032256301,0.86,TRUE,1,
IH.M.AE.JH.AH.N.AH.T.IH.V,imaginative,imaginative,0.014610819,1.37,TRUE,1,
IH.M.AE.JH.AH.N,imagine,imagine,0.013860007,81.04,TRUE,1,
IH.M.AE.JH.AH.N.D,imagined,imagined,0.013929872,9.9,TRUE,1,
IH.M.AE.JH.AH.N.Z,imagines,imagines,0.012846816,0.57,TRUE,1,
IH.M.IH.JH.IH.NG,imaging,imaging,0.010811407,1.25,TRUE,1,
IH.M.AE.JH.AH.N.IH.NG,imagining,imagining,0.016616458,4.84,TRUE,1,
AY.M.AE.M,imam,imam,0.000983091,0.33,TRUE,1,
IH.M.B.AE.L.AH.N.S,imbalance,imbalance,0.013681222,1.06,TRUE,1,
IH.M.B.AE.L.AH.N.S.IH.Z,imbalances,imbalances,0.011042822,0.12,TRUE,1,
IH.M.B.AH.S.AH.L,imbecile,imbecile,0.012040139,2.88,TRUE,1,
IH.M.B.AH.S.AH.L.Z,imbeciles,imbeciles,0.010989095,0.47,TRUE,1,
IH.M.B.EH.D,imbed,imbed,0.001781218,0.04,TRUE,1,
IH.M.B.EH.D.IH.D,imbedded,imbedded,0.002678494,0.14,TRUE,1,
IH.M.B.AY.B,imbibe,imbibe,0.001458387,0.16,TRUE,1,
IH.M.B.AY.B.D,imbibed,imbibed,0.001174801,0.06,TRUE,1,
IH.M.B.R.OW.L.Y.OW,imbroglio,imbroglio,0.001453772,0.02,TRUE,1,
IH.M.B.Y.UW,imbue,imbue,0.002626866,0.1,TRUE,1,
IH.M.B.Y.UW.D,imbued,imbued,0.002503009,0.18,TRUE,1,
IH.M.AH.T.EY.T,imitate,imitate,0.003264462,1.8,TRUE,1,
IH.M.AH.T.EY.T.IH.D,imitated,imitated,0.006677095,0.27,TRUE,1,
IH.M.AH.T.EY.T.S,imitates,imitates,0.004704126,0.94,TRUE,1,
IH.M.AH.T.EY.T.IH.NG,imitating,imitating,0.01151523,1.8,TRUE,1,
IH.M.AH.T.EY.SH.AH.N,imitation,imitation,0.020786236,2.73,TRUE,1,
IH.M.IH.T.EY.SH.AH.N.Z,imitations,imitations,0.020564092,0.67,TRUE,1,
IH.M.AH.T.EY.T.IH.V,imitative,imitative,0.006950405,0.02,TRUE,1,
IH.M.AH.T.EY.T.ER,imitator,imitator,0.004344942,0.12,TRUE,1,
IH.M.IH.T.EY.T.ER.Z,imitators,imitators,0.005295749,0.24,TRUE,1,
IH.M.AE.K.Y.UW.L.IH.T.S,immaculate,immaculate,0.005122356,0.78,TRUE,1,
IH.M.AE.K.Y.AH.L.AH.T.L.IY,immaculately,immaculately,0.01157701,0.04,TRUE,1,
IH.M.AH.T.IH.R.IY.AH.L,immaterial,immaterial,0.010708364,0.88,TRUE,1,
IH.M.AH.T.Y.UH.R,immature,immature,0.001608815,3.27,TRUE,1,
IH.M.AH.CH.UH.R.IH.T.IY,immaturity,immaturity,0.004828622,0.22,TRUE,1,
IH.M.EH.ZH.ER.AE.B.AH.L,immeasurable,immeasurable,0.00779697,0.29,TRUE,1,
IH.M.EH.ZH.ER.AE.B.L.IY,immeasurably,immeasurably,0.005155721,0.18,TRUE,1,
IH.M.IY.D.IY.AH.S.IY,immediacy,immediacy,0.00569858,0.16,TRUE,1,
IH.M.IY.D.IY.AH.T,immediate,immediate,0.005682835,11.2,TRUE,1,
IH.M.IY.D.IY.AH.T.L.IY,immediately,immediately,0.009584188,47.96,TRUE,1,
IH.M.AH.M.AO.R.IY.AH.L,immemorial,immemorial,0.0099799,0.08,TRUE,1,
IH.M.EH.N.S,immense,immense,0.004795584,1.61,TRUE,1,
IH.M.EH.N.S.L.IY,immensely,immensely,0.006037205,1.22,TRUE,1,
IH.M.ER.S,immerse,immerse,0.001687566,0.27,TRUE,1,
IH.M.ER.S.T,immersed,immersed,0.004591781,0.53,TRUE,1,
IH.M.ER.ZH.AH.N,immersion,immersion,0.012750397,0.12,TRUE,1,
IH.M.AH.G.R.AH.N.T,immigrant,immigrant,0.017951122,1.55,TRUE,1,
IH.M.AH.G.R.AH.N.T.S,immigrants,immigrants,0.018061538,1.51,TRUE,1,
IH.M.AH.G.R.EY.T,immigrate,immigrate,0.003069931,0.1,TRUE,1,
IH.M.AH.G.R.EY.T.IH.D,immigrated,immigrated,0.005713816,0.29,TRUE,1,
IH.M.AH.G.R.EY.SH.AH.N,immigration,immigration,0.020679865,2.51,TRUE,1,
IH.M.AH.N.AH.N.S,imminence,imminence,0.016184029,0.08,TRUE,1,
IH.M.AH.N.AH.N.T,imminent,imminent,0.016468668,2.41,TRUE,1,
IH.M.AH.N.AH.N.T.L.IY,imminently,imminently,0.017673563,0.08,TRUE,1,
IH.M.OW.B.AH.L,immobile,immobile,0.009691201,0.49,TRUE,1,
IH.M.OW.B.IH.L.IH.T.IY,immobility,immobility,0.005312942,0.04,TRUE,1,
IH.M.OW.B.AH.L.AY.Z,immobilize,immobilize,0.007841841,0.14,TRUE,1,
IH.M.OW.B.AH.L.AY.Z.D,immobilized,immobilized,0.007149826,0.24,TRUE,1,
IH.M.OW.B.AH.L.AY.Z.IH.NG,immobilizing,immobilizing,0.009563906,0.02,TRUE,1,
IH.M.AH.L.EY.T,immolate,immolate,0.003356849,0.08,TRUE,1,
IH.M.AH.L.EY.T.AH.D,immolated,immolated,0.00802393,0.02,TRUE,1,
IH.M.AH.L.EY.SH.AH.N,immolation,immolation,0.020852226,0.06,TRUE,1,
IH.M.AO.R.AH.L,immoral,immoral,0.011529224,2.61,TRUE,1,
IH.M.ER.AE.L.IH.T.IY,immorality,immorality,0.003610461,0.43,TRUE,1,
IH.M.AO.R.T.AH.L,immortal,immortal,0.011294982,5.1,TRUE,1,
IH.M.AO.R.T.AE.L.IH.T.IY,immortality,immortality,0.005294421,2,TRUE,1,
IH.M.AO.R.T.AH.L.AY.Z,immortalize,immortalize,0.008785014,0.16,TRUE,1,
IH.M.AO.R.T.AH.L.AY.Z.D,immortalized,immortalized,0.008017025,0.31,TRUE,1,
IH.M.AO.R.T.AH.L.AY.Z.IH.NG,immortalizing,immortalizing,0.009527074,0.02,TRUE,1,
IH.M.AO.R.T.AH.L.Z,immortals,immortals,0.01035039,0.47,TRUE,1,
IH.M.UW.V.AH.B.AH.L,immovable,immovable,0.00956707,0.16,TRUE,1,
IH.M.Y.UW.N,immune,immune,0.00169939,4.33,TRUE,1,
IH.M.Y.UW.N.IH.T.IY.Z,immunities,immunities,0.004301522,0.1,TRUE,1,
IH.M.Y.UW.N.AH.T.IY,immunity,immunity,0.006670685,4.24,TRUE,1,
IH.M.Y.UW.N.AH.Z.EY.SH.AH.N,immunization,immunization,0.029344094,0.22,TRUE,1,
IH.M.Y.UW.N.AH.Z.EY.SH.AH.N.Z,immunizations,immunizations,0.030785809,0.06,TRUE,1,
IH.M.Y.UW.N.AY.Z,immunize,immunize,0.001858186,0.04,TRUE,1,
IH.M.Y.AH.N.AY.Z.D,immunized,immunized,0.009150838,0.06,TRUE,1,
IH.M.Y.AH.N.AY.Z.IH.NG,immunizing,immunizing,0.013979749,0.04,TRUE,1,
IH.M.Y.UW.N.AA.L.AH.JH.IH.S.T,immunologist,immunologist,0.001607016,0.02,TRUE,1,
IH.M.Y.UW.N.OW.TH.EH.R.AH.P.IY,immunotherapy,immunotherapy,0.000948832,0.02,TRUE,1,
IH.M.Y.UW.T.AH.B.AH.L,immutable,immutable,0.010108385,0.16,TRUE,1,
IH.M.P,imp,imp,0.003675407,0.27,TRUE,1,
IH.M.P.AE.K.T,impact,impact,0.004368593,9.41,TRUE,1,
IH.M.P.AE.K.T.IH.D,impacted,impacted,0.007465759,0.51,TRUE,1,
IH.M.P.AE.K.T.IH.NG,impacting,impacting,0.012303894,0.1,TRUE,1,
IH.M.P.AE.K.S,impacts,impacts,0.003025426,0.35,TRUE,1,
IH.M.P.EH.R,impair,impair,0.002826278,0.16,TRUE,1,
IH.M.P.EH.R.D,impaired,impaired,0.003265498,0.84,TRUE,1,
IH.M.P.EH.R.IH.NG,impairing,impairing,0.007551549,0.1,TRUE,1,
IH.M.P.EH.R.M.AH.N.T,impairment,impairment,0.023267446,0.2,TRUE,1,
IH.M.P.EH.R.Z,impairs,impairs,0.002374129,0.12,TRUE,1,
IH.M.P.AA.L.AH,impala,impala,0.003840755,0.1,TRUE,1,
IH.M.P.EY.L,impale,impale,0.002153966,0.33,TRUE,1,
IH.M.P.EY.L.D,impaled,impaled,0.002313652,0.73,TRUE,1,
IH.M.P.EY.L.Z,impales,impales,0.003430127,0.02,TRUE,1,
IH.M.P.EY.L.IH.NG,impaling,impaling,0.007337691,0.04,TRUE,1,
IH.M.P.AE.N.AH.L,impanel,impanel,0.010576847,0.06,TRUE,1,
IH.M.P.AE.N.AH.L.D,impaneled,impaneled,0.009713727,0.04,TRUE,1,
IH.M.P.AA.R.T,impart,impart,0.003388193,0.53,TRUE,1,
IH.M.P.AA.R.T.IH.D,imparted,imparted,0.006765474,0.2,TRUE,1,
IH.M.P.AA.R.SH.AH.L,impartial,impartial,0.01222037,1,TRUE,1,
IH.M.P.AA.R.SH.IY.AE.L.IH.T.IY,impartiality,impartiality,0.00152294,0.12,TRUE,1,
IH.M.P.AA.R.SH.AH.L.IY,impartially,impartially,0.014883631,0.06,TRUE,1,
IH.M.P.AA.R.T.IH.NG,imparting,imparting,0.011603609,0.06,TRUE,1,
IH.M.P.AA.R.T.S,imparts,imparts,0.004807235,0.04,TRUE,1,
IH.M.P.AE.S.AH.B.AH.L,impassable,impassable,0.009379456,0.31,TRUE,1,
IH.M.P.AE.S,impasse,impasse,0.002165313,0.27,TRUE,1,
IH.M.P.AE.SH.AH.N,impassion,impassion,0.014977765,0.02,TRUE,1,
IH.M.P.AE.SH.AH.N.D,impassioned,impassioned,0.014682094,0.37,TRUE,1,
IH.M.P.AE.S.IH.V,impassive,impassive,0.002713665,0.02,TRUE,1,
IH.M.P.EY.SH.AH.N.S,impatience,impatience,0.014529044,0.69,TRUE,1,
IH.M.P.EY.SH.AH.N.Z,impatiens,impatiens,0.014884059,0.04,TRUE,1,
IH.M.P.EY.SH.AH.N.T,impatient,impatient,0.018135747,4.04,TRUE,1,
IH.M.P.EY.SH.AH.N.T.L.IY,impatiently,impatiently,0.019603505,0.24,TRUE,1,
IH.M.P.IY.CH,impeach,impeach,0.002314432,0.41,TRUE,1,
IH.M.P.IY.CH.AH.B.AH.L,impeachable,impeachable,0.00888446,0.02,TRUE,1,
IH.M.P.IY.CH.T,impeached,impeached,0.001942706,0.53,TRUE,1,
IH.M.P.IY.CH.IH.NG,impeaching,impeaching,0.006916571,0.06,TRUE,1,
IH.M.P.IY.CH.M.AH.N.T,impeachment,impeachment,0.022692318,0.57,TRUE,1,
IH.M.P.EH.K.AH.B.AH.L,impeccable,impeccable,0.010436121,1.59,TRUE,1,
IH.M.P.EH.K.AH.B.L.IY,impeccably,impeccably,0.007794872,0.29,TRUE,1,
IH.M.P.IY.D,impede,impede,0.002753429,0.51,TRUE,1,
IH.M.P.IY.D.IH.D,impeded,impeded,0.003326635,0.16,TRUE,1,
IH.M.P.IY.D.Z,impedes,impedes,0.002924724,0.1,TRUE,1,
IH.M.P.EH.D.AH.M.AH.N.T,impediment,impediment,0.022646043,0.59,TRUE,1,
IH.M.P.EH.D.AH.M.AH.N.T.S,impediments,impediments,0.023896222,0.1,TRUE,1,
IH.M.P.IY.D.IH.NG,impeding,impeding,0.007675356,0.24,TRUE,1,
IH.M.P.EH.L,impel,impel,0.002913529,0.06,TRUE,1,
IH.M.P.EH.L.D,impelled,impelled,0.002921303,0.12,TRUE,1,
IH.M.P.EH.N.D.IH.NG,impending,impending,0.011399813,1.08,TRUE,1,
IH.M.P.EH.N.AH.T.R.AH.B.AH.L,impenetrable,impenetrable,0.015885576,1.02,TRUE,1,
IH.M.P.EH.R.AH.T.IH.V,imperative,imperative,0.008351566,2.49,TRUE,1,
IH.M.P.EH.R.AH.T.IH.V.Z,imperatives,imperatives,0.007731661,0.04,TRUE,1,
IH.M.P.ER.S.EH.P.T.IH.B.AH.L,imperceptible,imperceptible,0.014310329,0.06,TRUE,1,
IH.M.P.ER.S.EH.P.T.IH.B.L.IY,imperceptibly,imperceptibly,0.009860649,0.06,TRUE,1,
IH.M.P.ER.F.IH.K.T,imperfect,imperfect,0.005079231,0.96,TRUE,1,
IH.M.P.ER.F.EH.K.SH.AH.N,imperfection,imperfection,0.024814944,0.29,TRUE,1,
IH.M.P.ER.F.EH.K.SH.AH.N.Z,imperfections,imperfections,0.025517623,0.45,TRUE,1,
IH.M.P.ER.F.IH.K.T.L.IY,imperfectly,imperfectly,0.009448437,0.02,TRUE,1,
IH.M.P.IH.R.IY.AH.L,imperial,imperial,0.009839107,2.47,TRUE,1,
IH.M.P.IH.R.IY.AH.L.IH.Z.AH.M,imperialism,imperialism,0.006527683,0.22,TRUE,1,
IH.M.P.IH.R.IY.AH.L.IH.S.T,imperialist,imperialist,0.008158315,0.51,TRUE,1,
IH.M.P.IY.R.IY.AH.L.IH.S.T.IH.K,imperialistic,imperialistic,0.007938432,0.14,TRUE,1,
IH.M.P.IH.R.IY.AH.L.IH.S,imperialists,imperialists,0.00792923,0.24,TRUE,1,
IH.M.P.EH.R.AH.L,imperil,imperil,0.009992765,0.08,TRUE,1,
IH.M.P.EH.R.AH.L.Z,imperils,imperils,0.009234203,0.02,TRUE,1,
IH.M.P.IH.R.IY.AH.S,imperious,imperious,0.005219304,0.29,TRUE,1,
IH.M.P.ER.S.AH.N.AH.L,impersonal,impersonal,0.018557983,0.86,TRUE,1,
IH.M.P.ER.S.AH.N.EY.T,impersonate,impersonate,0.013441792,0.65,TRUE,1,
IH.M.P.ER.S.AH.N.EY.T.IH.D,impersonated,impersonated,0.015105516,0.25,TRUE,1,
IH.M.P.ER.S.AH.N.EY.T.S,impersonates,impersonates,0.014448966,0.06,TRUE,1,
IH.M.P.ER.S.AH.N.EY.T.IH.NG,impersonating,impersonating,0.015127153,1.45,TRUE,1,
IH.M.P.ER.S.AH.N.EY.SH.AH.N,impersonation,impersonation,0.036144621,0.45,TRUE,1,
IH.M.P.ER.S.AH.N.EY.T.ER,impersonator,impersonator,0.012668326,0.55,TRUE,1,
IH.M.P.ER.S.AH.N.EY.T.ER.Z,impersonators,impersonators,0.011462369,0.33,TRUE,1,
IH.M.P.ER.T.AH.N.AH.N.T,impertinent,impertinent,0.031058808,1.08,TRUE,1,
IH.M.P.ER.V.IY.AH.S,impervious,impervious,0.004814474,0.61,TRUE,1,
IH.M.P.EH.CH.W.AH.S,impetuous,impetuous,0.003713177,1.14,TRUE,1,
IH.M.P.AH.T.AH.S,impetus,impetus,0.010286665,0.14,TRUE,1,
IH.M.P.IH.N.JH,impinge,impinge,0.003109104,0.12,TRUE,1,
IH.M.P.IH.N.JH.D,impinged,impinged,0.002652957,0.04,TRUE,1,
IH.M.P.IH.N.JH.IH.Z,impinges,impinges,0.003005281,0.02,TRUE,1,
IH.M.P.IH.N.JH.IH.NG,impinging,impinging,0.008586874,0.12,TRUE,1,
IH.M.P.AY.AH.S,impious,impious,0.006573405,0.04,TRUE,1,
IH.M.P.IH.SH,impish,impish,0.003487806,0.1,TRUE,1,
IH.M.P.L.AE.K.AH.B.AH.L,implacable,implacable,0.013863775,0.16,TRUE,1,
IH.M.P.L.AE.N.T,implant,implant,0.005450857,2.14,TRUE,1,
IH.M.P.L.AE.N.T.AH.B.AH.L,implantable,implantable,0.015864915,0.02,TRUE,1,
IH.M.P.L.AE.N.T.EY.SH.AH.N,implantation,implantation,0.030142175,0.12,TRUE,1,
IH.M.P.L.AE.N.T.IH.D,implanted,implanted,0.00749951,1.22,TRUE,1,
IH.M.P.L.AE.N.T.IH.NG,implanting,implanting,0.012428282,0.18,TRUE,1,
IH.M.P.L.AE.N.T.S,implants,implants,0.006205904,2.76,TRUE,1,
IH.M.P.L.AO.Z.AH.B.AH.L,implausible,implausible,0.012906604,0.08,TRUE,1,
IH.M.P.L.AH.M.AH.N.T,implement,implement,0.02525399,1.24,TRUE,1,
IH.M.P.L.AH.M.EH.N.T.EY.SH.AH.N,implementation,implementation,0.035240403,0.18,TRUE,1,
IH.M.P.L.AH.M.EH.N.AH.D,implemented,implemented,0.009093867,0.27,TRUE,1,
IH.M.P.L.AH.M.EH.N.IH.NG,implementing,implementing,0.00823369,0.57,TRUE,1,
IH.M.P.L.AH.M.AH.N.T.S,implements,implements,0.024948697,0.29,TRUE,1,
IH.M.P.L.IH.K.EY.T,implicate,implicate,0.005575292,1.1,TRUE,1,
IH.M.P.L.IH.K.EY.T.IH.D,implicated,implicated,0.007838889,1.27,TRUE,1,
IH.M.P.L.IH.K.EY.T.S,implicates,implicates,0.007232686,0.55,TRUE,1,
IH.M.P.L.IH.K.EY.T.IH.NG,implicating,implicating,0.010172203,0.47,TRUE,1,
IH.M.P.L.AH.K.EY.SH.AH.N,implication,implication,0.026868028,0.94,TRUE,1,
IH.M.P.L.AH.K.EY.SH.AH.N.Z,implications,implications,0.027365398,1.55,TRUE,1,
IH.M.P.L.IH.S.AH.T,implicit,implicit,0.005508196,0.29,TRUE,1,
IH.M.P.L.IH.S.AH.T.L.IY,implicitly,implicitly,0.009782076,0.55,TRUE,1,
IH.M.P.L.AY.D,implied,implied,0.002852004,2.14,TRUE,1,
IH.M.P.L.AY.Z,implies,implies,0.003305545,1.57,TRUE,1,
IH.M.P.L.OW.D,implode,implode,0.002367989,0.33,TRUE,1,
IH.M.P.L.OW.D.IH.D,imploded,imploded,0.003872431,0.22,TRUE,1,
IH.M.P.L.OW.D.Z,implodes,implodes,0.003338,0.04,TRUE,1,
IH.M.P.L.OW.D.IH.NG,imploding,imploding,0.008710565,0.16,TRUE,1,
IH.M.P.L.AO.R,implore,implore,0.002827274,1.04,TRUE,1,
IH.M.P.L.AO.R.D,implored,implored,0.002914297,0.1,TRUE,1,
IH.M.P.L.AO.R.IH.NG,imploring,imploring,0.008807674,0.06,TRUE,1,
IH.M.P.L.OW.ZH.AH.N,implosion,implosion,0.016391846,0.75,TRUE,1,
IH.M.P.L.AY,imply,imply,0.003082363,2.69,TRUE,1,
IH.M.P.L.AY.IH.NG,implying,implying,0.007317297,2.88,TRUE,1,
IH.M.P.AH.L.AY.T,impolite,impolite,0.008758939,1.29,TRUE,1,
IH.M.P.AA.N.D.ER.AH.B.AH.L.Z,imponderables,imponderables,0.013849633,0.1,TRUE,1,
IH.M.P.AO.R.T,import,import,0.005003237,2.18,TRUE,1,
IH.M.P.AO.R.T.AH.N.S,importance,importance,0.020428531,7.65,TRUE,1,
IH.M.P.AO.R.T.AH.N.T,important,important,0.025368884,207.59,TRUE,1,
IH.M.P.AO.R.T.AH.N.T.L.IY,importantly,importantly,0.023941996,5.45,TRUE,1,
IH.M.P.AO.R.T.EY.SH.AH.N,importation,importation,0.027250467,0.08,TRUE,1,
IH.M.P.AO.R.T.IH.D,imported,imported,0.007919076,2.96,TRUE,1,
IH.M.P.AO.R.T.ER,importer,importer,0.00579392,0.25,TRUE,1,
IH.M.P.AO.R.T.ER.Z,importers,importers,0.006817311,0.08,TRUE,1,
IH.M.P.AO.R.T.IH.NG,importing,importing,0.012757211,0.35,TRUE,1,
IH.M.P.AO.R.T.S,imports,imports,0.006153105,0.75,TRUE,1,
IH.M.P.OW.Z,impose,impose,0.00258427,2.84,TRUE,1,
IH.M.P.OW.Z.D,imposed,imposed,0.002368852,1.29,TRUE,1,
IH.M.P.OW.Z.AH.Z,imposes,imposes,0.002906448,0.06,TRUE,1,
IH.M.P.OW.Z.IH.NG,imposing,imposing,0.007184039,1.02,TRUE,1,
IH.M.P.AH.Z.IH.SH.AH.N,imposition,imposition,0.021043314,0.76,TRUE,1,
IH.M.P.AO.S.IH.B.IH.L.IH.T.IY,impossibility,impossibility,0.001715616,0.69,TRUE,1,
IH.M.P.AA.S.AH.B.AH.L,impossible,impossible,0.009391744,59.12,TRUE,1,
IH.M.P.AA.S.AH.B.L.IY,impossibly,impossibly,0.006750495,0.39,TRUE,1,
IH.M.P.AO.S.T.ER,impostor,impostor,0.006854217,1.98,TRUE,1,
IH.M.P.AO.S.T.ER.Z,impostors,impostors,0.007726136,0.14,TRUE,1,
IH.M.P.AH.T.AH.N.S,impotence,impotence,0.017366732,0.65,TRUE,1,
IH.M.P.AH.T.AH.N.T,impotent,impotent,0.020973435,2.08,TRUE,1,
IH.M.P.AW.N.D,impound,impound,0.004438413,1.67,TRUE,1,
IH.M.P.AW.N.D.IH.D,impounded,impounded,0.005351305,1.02,TRUE,1,
IH.M.P.AW.N.D.IH.NG,impounding,impounding,0.01018944,0.18,TRUE,1,
IH.M.P.AW.N.D.Z,impounds,impounds,0.005063354,0.06,TRUE,1,
IH.M.P.AA.V.R.IH.SH,impoverish,impoverish,0.00281293,0.02,TRUE,1,
IH.M.P.AA.V.R.IH.SH.T,impoverished,impoverished,0.002745584,0.57,TRUE,1,
IH.M.P.AA.V.R.IH.SH.AH.Z,impoverishes,impoverishes,0.008379898,0.02,TRUE,1,
IH.M.P.AA.V.R.IH.SH.M.AH.N.T,impoverishment,impoverishment,0.025097211,0.04,TRUE,1,
IH.M.P.R.AE.K.T.IH.K.AH.B.AH.L,impracticable,impracticable,0.017318853,0.06,TRUE,1,
IH.M.P.R.AE.K.T.AH.K.AH.L,impractical,impractical,0.013024262,0.88,TRUE,1,
IH.M.P.R.AH.S.AY.S,imprecise,imprecise,0.006531093,0.16,TRUE,1,
IH.M.P.R.EH.G.N.AH.B.AH.L,impregnable,impregnable,0.013100316,0.57,TRUE,1,
IH.M.P.R.EH.G.N.EY.T,impregnate,impregnate,0.003776265,0.43,TRUE,1,
IH.M.P.R.EH.G.N.EY.T.AH.D,impregnated,impregnated,0.006258088,0.61,TRUE,1,
IH.M.P.R.EH.G.N.EY.T.IH.NG,impregnating,impregnating,0.007394731,0.16,TRUE,1,
IH.M.P.R.EH.G.N.EY.SH.AH.N,impregnation,impregnation,0.028412199,0.02,TRUE,1,
IH.M.P.R.IH.S.AA.R.IY.OW,impresario,impresario,0.003582717,0.25,TRUE,1,
IH.M.P.R.EH.S,impress,impress,0.004296219,10.2,TRUE,1,
IH.M.P.R.EH.S.T,impressed,impressed,0.007755236,19.06,TRUE,1,
IH.M.P.R.EH.S.IH.Z,impresses,impresses,0.004493152,0.43,TRUE,1,
IH.M.P.R.EH.S.IH.NG,impressing,impressing,0.010074745,0.43,TRUE,1,
IH.M.P.R.EH.SH.AH.N,impression,impression,0.020704878,18.55,TRUE,1,
IH.M.P.R.EH.SH.AH.N.AH.B.AH.L,impressionable,impressionable,0.025976821,0.84,TRUE,1,
IH.M.P.R.EH.SH.AH.N.IH.Z.AH.M,impressionism,impressionism,0.013714756,0.12,TRUE,1,
IH.M.P.R.EH.SH.AH.N.AH.S.T,impressionist,impressionist,0.018337298,0.29,TRUE,1,
IH.M.P.R.EH.SH.AH.N.IH.S.T.IH.K,impressionistic,impressionistic,0.014627629,0.02,TRUE,1,
IH.M.P.R.EH.SH.AH.N.IH.S,impressionists,impressionists,0.016713431,0.02,TRUE,1,
IH.M.P.R.EH.SH.AH.N.Z,impressions,impressions,0.020737536,3.12,TRUE,1,
IH.M.P.R.EH.S.IH.V,impressive,impressive,0.00550992,16.96,TRUE,1,
IH.M.P.R.EH.S.IH.V.L.IY,impressively,impressively,0.009163134,0.1,TRUE,1,
IH.M.P.R.EH.S.M.AH.N.T,impressment,impressment,0.02278179,0.02,TRUE,1,
IH.M.P.R.IH.M.AA.T.ER,imprimatur,imprimatur,0.002856203,0.04,TRUE,1,
IH.M.P.R.IH.N.T,imprint,imprint,0.005988232,1.25,TRUE,1,
IH.M.P.R.IH.N.IH.D,imprinted,imprinted,0.004257423,0.61,TRUE,1,
IH.M.P.R.IH.N.IH.NG,imprinting,imprinting,0.009095558,0.25,TRUE,1,
IH.M.P.R.IH.N.T.S,imprints,imprints,0.006666512,0.37,TRUE,1,
IH.M.P.R.IH.Z.AH.N,imprison,imprison,0.017206111,0.39,TRUE,1,
IH.M.P.R.IH.Z.AH.N.D,imprisoned,imprisoned,0.016694846,2.06,TRUE,1,
IH.M.P.R.IH.Z.AH.N.IH.NG,imprisoning,imprisoning,0.017222002,0.16,TRUE,1,
IH.M.P.R.IH.Z.AH.N.M.AH.N.T,imprisonment,imprisonment,0.034160462,1.82,TRUE,1,
IH.M.P.R.IH.Z.AH.N.Z,imprisons,imprisons,0.017676115,0.06,TRUE,1,
IH.M.P.R.AA.B.AH.B.AH.L,improbable,improbable,0.013449978,0.73,TRUE,1,
IH.M.P.R.AA.M.P.T.UW,impromptu,impromptu,0.001846508,0.84,TRUE,1,
IH.M.P.R.AA.P.ER,improper,improper,0.002209731,1.12,TRUE,1,
IH.M.P.R.AA.P.ER.L.IY,improperly,improperly,0.005901019,0.59,TRUE,1,
IH.M.P.R.AH.P.R.AY.AH.T.IY.Z,improprieties,improprieties,0.006064263,0.2,TRUE,1,
IH.M.P.R.AH.P.R.AY.AH.T.IY,impropriety,impropriety,0.006670555,0.49,TRUE,1,
IH.M.P.R.UW.V,improve,improve,0.002632666,8.1,TRUE,1,
IH.M.P.R.UW.V.D,improved,improved,0.00248492,4.51,TRUE,1,
IH.M.P.R.UW.V.M.AH.N.T,improvement,improvement,0.021774388,3.88,TRUE,1,
IH.M.P.R.UW.V.M.AH.N.T.S,improvements,improvements,0.023111732,1.14,TRUE,1,
IH.M.P.R.UW.V.Z,improves,improves,0.002366852,0.63,TRUE,1,
