Word,Freq_SUBTLEXUS,BigramF_Avg_C_Log,OLD20,PLD20,Phonographic_N,Sem_N_D,NMorph,,TrigramF_Avg_C_Log,STRING,N2_F,N3_F,N2_F_log10,N3_F_log10,BigramF_Avg_C_Log_SCOPE,TrigramF_Avg_C_Log_SCOPE,
graze,1.60206,2.86799751,1.5,1,8,0.4025555,1,,2.067517202,graze,737.9,116.82,2.86799751,2.067517202,2.868586,2.071219,
grease,2.550228,2.839653992,1.75,1.25,1,0.5018541,1,,2.261809854,grease,691.28,182.73,2.839653992,2.261809854,2.840282,2.26418,
greased,1.838849,3.285890215,1.8,1.55,2,0.2641914,2,,2.443513319,greased,1931.48,277.66,3.285890215,2.443513319,3.286115,2.445075,
greasy,2.30103,2.682983962,1.95,1.7,0,0.3578485,2,,2.169409898,greasy,481.93,147.71,2.682983962,2.169409898,2.683884,2.17234,
great,4.621851,3.20605371,1.85,1,2,0.6961006,1,,2.960042456,great,1607.14,912.1,3.20605371,2.960042456,3.206324,2.960518,
greater,2.913814,3.206307651,1.9,1.45,0,0.6790303,2,,2.628623896,greater,1608.08,425.23,3.206307651,2.628623896,3.206578,2.629644,
greatest,3.391817,2.859150311,2.6,2.1,0,0.6608543,2,,2.347369051,greatest,723.02,222.52,2.859150311,2.347369051,2.859751,2.349316,
greed,2.390935,3.270497163,1.55,1.15,7,0.523523,1,,2.668451149,greed,1864.22,466.07,3.270497163,2.668451149,3.27073,2.669382,
greedy,2.5302,2.644280994,1.9,1.8,0,0.4754945,2,,1.76260355,greedy,440.84,57.89,2.644280994,1.76260355,2.645265,1.770042,
green,3.567849,3.232660736,1.75,1.3,4,0.6847088,1,,2.693823643,green,1708.68,494.11,3.232660736,2.693823643,3.232915,2.694702,
greenish,0.9542425,2.701282967,2.8,2.25,0,0.5649626,2,,1.731991449,greenish,502.67,53.95,2.701282967,1.731991449,2.702146,1.739968,
greens,2.041393,2.842284645,1.85,1.85,1,0.5533305,2,,1.746789832,greens,695.48,55.82,2.842284645,1.746789832,2.842909,1.754501,
greet,2.429752,3.087948149,1.75,1.3,4,0.447203,1,,2.66292774,greet,1224.47,460.18,3.087948149,2.66292774,3.088303,2.66387,
greeting,2.217484,3.337844464,1.9,1.6,1,0.4945575,2,,3.015322025,greeting,2176.93,1035.91,3.337844464,3.015322025,3.338044,3.015741,
gregory,NaN,2.834998954,3,2.75,0,NaN,1,,2.025223915,gregory,683.91,105.98,2.834998954,2.025223915,NaN,NaN,
gremlin,1.079181,2.689956709,2.85,3.1,1,0.3074267,1,,1.731105051,gremlin,489.73,53.84,2.689956709,1.731105051,2.690843,1.739097,
grenade,2.372912,2.73818577,2.45,2.55,0,0.5631218,1,,1.771219902,grenade,547.25,59.05,2.73818577,1.771219902,2.738979,1.778513,
grew,3.174351,2.822553802,1.7,1.1,5,0.6669642,1,,2.205177287,grew,664.59,160.39,2.822553802,2.205177287,2.823207,2.207877,
grey,2.672098,3.29665203,1.8,1,2,0.6355531,1,,2.12169113,grey,1979.94,132.34,3.29665203,2.12169113,3.296871,2.12496,
greyhound,1.672098,2.163042047,3.8,3.9,0,0.516576,2,,0.951337519,greyhound,145.56,8.94,2.163042047,0.951337519,2.166015,0.9973864,
grid,2.451786,3.07853294,1.6,1.2,6,0.6088856,1,,1.428134794,grid,1198.21,26.8,3.07853294,1.428134794,3.078895,1.444045,
grief,2.742725,3.011071162,1.95,1.45,1,0.5623275,1,,2.325228228,grief,1025.82,211.46,3.011071162,2.325228228,3.011494,2.327277,
grill,2.357935,3.288061334,1.8,1.3,4,0.541095,1,,2.547146801,grill,1941.16,352.49,3.288061334,2.547146801,3.288285,2.548377,
grille,1.278754,3.147373294,1.9,1.3,0,0.5258233,1,,1.439332694,grille,1404.02,27.5,3.147373294,1.439332694,3.147683,1.454845,
grilled,2.060698,3.306939442,1.85,1.5,4,0.4698746,2,,2.16262414,grilled,2027.4,145.42,3.306939442,2.16262414,3.307154,2.1656,
grim,2.389166,2.252270346,1.4,1.35,9,0.5517234,1,,1.577951128,grim,178.76,37.84,2.252270346,1.577951128,2.254693,1.589279,
grime,1.342423,2.962871066,1.6,1.5,4,0.3525104,1,,1.965906915,grime,918.06,92.45,2.962871066,1.965906915,2.963344,1.970579,
grin,2.143015,2.607465746,1.5,1.3,6,0.3428302,1,,1.454387467,grin,405.01,28.47,2.607465746,1.454387467,2.608537,1.46938,
grind,2.281033,3.367344737,1.7,1.7,1,0.4522187,1,,2.16879202,grind,2329.94,147.5,3.367344737,2.16879202,3.367531,2.171726,
grip,2.694605,2.326929537,1.55,1.2,7,0.571323,1,,1.751740874,grip,212.29,56.46,2.326929537,1.751740874,2.32897,1.759366,
gripe,1.612784,2.934382287,1.6,1.7,4,0.1606843,1,,1.336659823,gripe,859.77,21.71,2.934382287,1.336659823,2.934887,1.356217,
grist,0.7781513,3.160807551,1.85,1.65,2,0.4365139,1,,1.948021533,grist,1448.13,88.72,3.160807551,1.948021533,3.161107,1.952889,
grit,1.690196,2.43485621,1.6,1.25,6,0.4088132,1,,1.403292145,grit,272.18,25.31,2.43485621,1.403292145,2.436449,1.420121,
grizzly,1.982271,2.885739932,2.6,1.95,0,0.4633296,2,,1.028164419,grizzly,768.67,10.67,2.885739932,1.028164419,2.886305,1.067071,
groan,1.681241,3.084372487,1.85,1.2,2,0.2381876,1,,2.210211472,groan,1214.43,162.26,3.084372487,2.210211472,3.08473,2.21288,
groat,0.60206,3.030158323,1.65,1.8,0,0.2190618,1,,2.223573811,groat,1071.91,167.33,3.030158323,2.223573811,3.030563,2.226162,
groceries,2.480007,2.938359587,3.3,2.85,0,0.4728427,3,,2.404816618,groceries,867.68,253.99,2.938359587,2.404816618,2.93886,2.406523,
grocery,2.448706,3.07991892,2.65,2.5,1,0.5657224,2,,2.249565212,grocery,1202.04,177.65,3.07991892,2.249565212,3.08028,2.252003,
groin,1.968483,3.088787927,1.8,1.95,3,0.4762179,1,,2.170613703,groin,1226.84,148.12,3.088787927,2.170613703,3.089142,2.173536,
groom,2.60206,3.028087078,1.8,1.45,2,0.5311485,1,,2.247310277,groom,1066.81,176.73,3.028087078,2.247310277,3.028494,2.249761,
groove,2.32838,2.763293192,1.85,1.5,0,0.5634679,1,,2.199919652,groove,579.82,158.46,2.763293192,2.199919652,2.764042,2.202652,
groovy,2.287802,2.712969413,2.25,1.75,0,0.3466793,2,,2.163578765,groovy,516.38,145.74,2.712969413,2.163578765,2.71381,2.166549,
grope,1.50515,2.970095713,1.75,1.35,4,0.177348,1,,2.246818521,grope,933.46,176.53,2.970095713,2.246818521,2.970561,2.249272,
gross,2.892095,3.165232452,1.75,1.35,2,0.5990288,1,,2.316829691,gross,1462.96,207.41,3.165232452,2.316829691,3.165529,2.318919,
grotesque,1.908485,2.457745685,3.7,3.2,0,0.4779889,1,,1.515343893,grotesque,286.91,32.76,2.457745685,1.515343893,2.459257,1.528402,
grouch,1.39794,3.093250035,2,1.9,1,0.1972334,1,,2.548045286,grouch,1239.51,353.22,3.093250035,2.548045286,3.0936,2.549273,
grouchy,1.653213,2.844035823,2.8,2.7,0,0.2409795,2,,2.142952307,grouchy,698.29,138.98,2.844035823,2.142952307,2.844657,2.146066,
ground,3.567849,3.224522704,1.8,1.5,1,0.6768681,1,,2.867467488,ground,1676.96,737,3.224522704,2.867467488,3.224782,2.868056,
groundhog,1.886491,2.210184705,3.6,4.45,0,0.2574412,2,,0.900913068,groundhog,162.25,7.96,2.210184705,0.900913068,2.212853,0.952308,
group,3.575534,3.21780231,1.9,1.35,2,0.695226,1,,2.573961775,group,1651.21,374.94,3.21780231,2.573961775,3.218065,2.575119,
grouse,1.380211,3.131198279,1.9,1.8,0,0.4157361,1,,2.58323279,grouse,1352.69,383.03,3.131198279,2.58323279,3.131519,2.584365,
grout,1.30103,3.337357415,NaN,NaN,NaN,NaN,NaN,,3.029923266,grout,2174.49,1071.33,3.337357415,3.029923266,NaN,NaN,
grove,2.296665,3.088136089,1.5,1.25,4,0.6107521,1,,2.512550993,grove,1225,325.5,3.088136089,2.512550993,3.08849,2.513883,
grow,3.482159,3.340378668,1.55,1.05,3,0.64238,1,,2.014394516,grow,2189.67,103.37,3.340378668,2.014394516,3.340577,2.018576,
grower,1.041393,3.295945156,1.8,1.75,0,0.3293302,2,,2.440610008,grower,1976.72,275.81,3.295945156,2.440610008,3.296165,2.442182,
growing,3.184123,3.54679675,1.8,1.6,2,0.6732912,2,,3.279849382,growing,3522.06,1904.8,3.54679675,3.279849382,3.54692,3.280077,
growl,1.70757,3.035177494,1.8,1.85,1,0.2937308,1,,2.374528394,growl,1084.37,236.88,3.035177494,2.374528394,3.035578,2.376358,
grown,3.105851,3.091673991,1.5,1.2,2,0.6425071,2,,2.623373357,grown,1235.02,420.12,3.091673991,2.623373357,3.092025,2.624406,
grownup,1.857332,2.732208743,NaN,NaN,NaN,NaN,NaN,,1.907088745,grownup,539.77,80.74,2.732208743,1.907088745,NaN,NaN,
growth,2.518514,2.835043403,2.35,1.55,0,0.6609766,2,,2.355757928,growth,683.98,226.86,2.835043403,2.355757928,2.835678,2.357668,
grub,2.146128,2.369772289,1.85,1.7,2,0.3112303,1,,0.481442629,grub,234.3,3.03,2.369772289,0.481442629,2.371622,0.605305,
grudge,2.356026,2.554912951,1.85,1.9,2,0.4372563,1,,1.420945406,grudge,358.85,26.36,2.554912951,1.420945406,2.556122,1.437116,
gruel,1.380211,2.852315272,1.95,1.95,1,0.296755,1,,1.35945602,gruel,711.73,22.88,2.852315272,1.35945602,2.852925,1.378034,
gruff,1.462398,2.796095374,2,1.8,1,0.3482503,1,,1.447778009,gruff,625.31,28.04,2.796095374,1.447778009,2.796789,1.462997,
grumpy,2.082785,2.28867392,2.05,2.05,1,0.3468297,2,,0.962842681,grumpy,194.39,9.18,2.28867392,0.962842681,2.290902,1.007748,
grunt,2.056905,3.141129814,1.8,1.8,2,0.303384,1,,1.851197176,grunt,1383.98,70.99,3.141129814,1.851197176,3.141444,1.857272,
grunting,2.414973,3.3065494,1.95,1.95,1,0.2416695,2,,3.025752222,grunting,2025.58,1061.09,3.3065494,3.025752222,3.306764,3.026161,
guacamole,1.755875,2.208817439,NaN,NaN,NaN,NaN,NaN,,0.761175813,guacamole,161.74,5.77,2.208817439,0.761175813,NaN,NaN,
guano,1.322219,2.558384528,2,2.55,0,0.3700949,1,,1.380934463,guano,361.73,24.04,2.558384528,1.380934463,2.559583,1.398634,
guarantee,3.050766,2.644221881,3.45,2.95,0,0.5879654,2,,1.95201709,guarantee,440.78,89.54,2.644221881,1.95201709,2.645206,1.95684,
guard,3.47261,2.952729497,1.95,1.25,0,0.6582963,1,,2.253410705,guard,896.87,179.23,2.952729497,2.253410705,2.953213,2.255827,
guards,3.092721,2.558252442,2.15,1.7,0,0.6228632,2,,1.631037697,guards,361.62,42.76,2.558252442,1.631037697,2.559452,1.641077,
guava,1.146128,2.283504757,2.25,2.7,0,0.3750525,1,,1.181557774,guava,192.09,15.19,2.283504757,1.181557774,2.28576,1.209247,
guess,4.364626,2.883712526,1.9,1.35,0,0.5610168,1,,2.214313897,guess,765.09,163.8,2.883712526,2.214313897,2.88428,2.216957,
guest,3.309204,3.033922104,1.8,1.15,0,0.652481,1,,1.94235535,guest,1081.24,87.57,3.033922104,1.94235535,3.034324,1.947287,
guests,3.117934,2.51736747,1.85,1.5,0,0.6381989,2,,1.817433144,guests,329.13,65.68,2.51736747,1.817433144,2.518685,1.823996,
guffaw,0.60206,1.920853496,2.9,1.95,0,0.2485407,1,,1.188647296,guffaw,83.34,15.44,1.920853496,1.188647296,1.926034,1.215902,
guidance,2.576341,2.63375116,3.1,2.7,0,0.6262198,2,,2.312537003,guidance,430.28,205.37,2.63375116,2.312537003,2.634759,2.314647,
guide,2.959518,2.661500335,1.75,1,2,0.6608933,1,,1.970718704,guide,458.67,93.48,2.661500335,1.970718704,2.662446,1.97534,
guiding,2.029384,3.501508395,2,1.55,0,0.5699611,2,,3.270047311,guiding,3173.28,1862.29,3.501508395,3.270047311,3.501645,3.27028,
guild,2.017033,3.401774356,1.8,1.25,2,0.5944647,1,,2.452461139,guild,2522.17,283.44,3.401774356,2.452461139,3.401947,2.453991,
guile,1.724276,3.153101121,1.8,1,2,0.2947048,1,,2.56333867,guile,1422.66,365.88,3.153101121,2.56333867,3.153406,2.564524,
guilt,2.881385,3.022312874,1.7,1.35,2,0.5749103,1,,2.232792884,guilt,1052.72,170.92,3.022312874,2.232792884,3.022725,2.235326,
guilty,3.502154,2.558996405,2.4,1.9,0,0.6068309,2,,1.810501348,guilty,362.24,64.64,2.558996405,1.810501348,2.560194,1.817169,
guinea,2.357935,2.754883228,2.5,1.65,0,0.5850631,1,,1.817631467,guinea,568.7,65.71,2.754883228,1.817631467,2.755646,1.824191,
guise,1.462398,3.166770429,1.85,1,2,0.5520853,1,,1.876333329,guise,1468.15,75.22,3.166770429,1.876333329,3.167066,1.882069,
guitar,2.900913,2.359949256,2.8,2.65,0,0.6378329,1,,1.518908574,guitar,229.06,33.03,2.359949256,1.518908574,2.361841,1.531862,
gulf,2.383815,2.57559192,1.85,1.75,2,0.6185461,1,,1.242789809,gulf,376.35,17.49,2.57559192,1.242789809,2.576744,1.266937,
gull,1.755875,3.318649654,1.3,1,8,0.43607,1,,2.332337449,gull,2082.81,214.95,3.318649654,2.332337449,3.318858,2.334353,
gulp,1.70757,2.560217579,1.8,1.65,2,0.2142707,1,,1.137037455,gulp,363.26,13.71,2.560217579,1.137037455,2.561411,1.167613,
gum,2.835056,1.938969797,1.3,1.05,8,0.5575612,1,,0.737987326,gum,86.89,5.47,1.938969797,0.737987326,1.943939,0.8109043,
gumball,1,2.300573747,NaN,NaN,NaN,NaN,NaN,,1.513617074,gumball,199.79,32.63,2.300573747,1.513617074,NaN,NaN,
gumdrop,0.9542425,2.153265935,3.5,3.7,0,0.166865,2,,-0.036212173,gumdrop,142.32,0.92,2.153265935,-0.036212173,2.156307,0.2833012,
gun,4.036389,2.490548382,1.25,1,12,0.6528622,1,,1.820595497,gun,309.42,66.16,2.490548382,1.820595497,2.49195,1.827111,
gunfire,2.426511,2.529558673,2.9,3.2,0,0.5627374,2,,1.441695136,gunfire,338.5,27.65,2.529558673,1.441695136,2.53084,1.457125,
gunk,1.39794,2.440357997,1.55,1.65,7,0.158189,1,,1.533390708,gunk,275.65,34.15,2.440357997,1.533390708,2.441931,1.545925,
guns,3.49038,2.411922596,1.45,1.4,9,0.6313282,2,,1.828144107,guns,258.18,67.32,2.411922596,1.828144107,2.413601,1.834548,
gunshot,2.716838,2.279689753,2.85,3.1,0,0.4814712,2,,0.582063363,gunshot,190.41,3.82,2.279689753,0.582063363,2.281965,0.683047,
guppy,1.278754,2.168084796,1.95,1.75,1,0.2675671,1,,1.742489465,guppy,147.26,55.27,2.168084796,1.742489465,2.171024,1.750277,
gurgle,1.113943,3.09083978,1.9,1.9,1,0.1780485,1,,1.698883137,gurgle,1232.65,49.99,3.09083978,1.698883137,3.091192,1.707485,
gush,1.568202,3.021503532,1.4,1.3,7,0.3051859,1,,1.824646415,gush,1050.76,66.78,3.021503532,1.824646415,3.021917,1.831102,
gust,1.39794,3.461219312,1.25,1.25,6,0.373695,1,,3.047025515,gust,2892.14,1114.36,3.461219312,3.047025515,3.461369,3.047415,
gut,2.697229,3.640967138,1.15,1,13,0.52455,1,,0.800029359,gut,4374.89,6.31,3.640967138,0.800029359,3.641066,0.8639174,
guts,3.083503,2.461183271,1.3,1.4,7,0.4470008,2,,1.759441197,guts,289.19,57.47,2.461183271,1.759441197,2.462682,1.766933,
gutter,2.428135,3.418791668,1.65,1.25,4,0.3375661,1,,2.814360817,gutter,2622.96,652.17,3.418791668,2.814360817,3.418957,2.815026,
guy,4.589883,2.108328194,1.65,1,2,0.6453511,1,,1.426673888,guy,128.33,26.71,2.108328194,1.426673888,2.111699,1.442637,
guys,4.507842,2.645176558,1.7,1,2,0.5841892,2,,1.337858429,guys,441.75,21.77,2.645176558,1.337858429,2.646159,1.357363,
gwen,NaN,3.487043584,1.95,1.85,1,0.5719695,1,,0.587710965,gwen,3069.33,3.87,3.487043584,0.587710965,3.487185,0.687529,
gym,2.967548,0.625312451,1.8,1.45,2,0.5723617,1,,0.619093331,gym,4.22,4.16,0.625312451,0.619093331,0.7176705,0.7126497,
gymnasium,1.857332,2.065243501,4.3,4.7,0,0.5650647,3,,1.06069784,gymnasium,116.21,11.5,2.065243501,1.06069784,2.068965,1.09691,
gymnast,1.491362,2.388349908,3.1,3.65,0,0.4461342,2,,0.342422681,gymnast,244.54,2.2,2.388349908,0.342422681,2.390122,0.50515,
gymnastic,0.60206,2.011866357,3.4,3.95,0,0.3832956,3,,1.529943402,gymnastic,102.77,33.88,2.011866357,1.529943402,2.016072,1.542576,
gymnastics,1.897627,2.537403484,3.85,4.4,0,0.5585769,3,,1.399327532,gymnastics,344.67,25.08,2.537403484,1.399327532,2.538662,1.416308,
gyp,1.50515,0.342422681,1.9,1.55,1,0.1755398,0,,-0.920818754,gyp,2.2,0.12,0.342422681,-0.920818754,0.50515,0.04921802,
gypsy,2.5302,1.539577883,2.6,2.15,0,0.5592241,1,,0.227886705,gypsy,34.64,1.69,1.539577883,0.227886705,NaN,NaN,
ha,3.796644,1.170555059,0,0,12,0.568022,1,,NaN,ha,14.81,NA,1.170555059,#VALUE!,NaN,NaN,
habit,2.868644,2.570274341,1.95,1.85,0,0.5807971,1,,1.733036683,habit,371.77,54.08,2.570274341,1.733036683,2.571441,1.740994,
habits,2.495544,2.760497875,2.1,1.95,0,0.5811368,2,,1.860218185,habits,576.1,72.48,2.760497875,1.860218185,2.761251,1.866169,
hack,2.640481,3.57342051,1.15,1,14,0.4842475,1,,2.856674525,hack,3744.73,718.91,3.57342051,2.856674525,3.573536,2.857278,
had,4.931829,3.889271441,1,1,18,0.6977942,1,,3.812328336,had,7749.46,6491.25,3.889271441,3.812328336,3.889327,3.812395,
hag,1.963788,3.640370116,1,1,21,0.3436432,1,,0.004321374,hag,4368.88,1.01,3.640370116,0.004321374,3.64047,0.3031961,
hah,2.450249,3.635974062,NaN,NaN,NaN,NaN,NaN,,NaN,hah,4324.88,0,3.635974062,#NUM!,NaN,NaN,
hail,2.788168,3.549404247,1.15,1,13,0.5514757,1,,2.294950954,hail,3543.27,197.22,3.549404247,2.294950954,3.549527,2.297147,
hair,3.893873,3.550285847,1.55,1,3,0.6370772,1,,2.431990626,hair,3550.47,270.39,3.550285847,2.431990626,3.550408,2.433594,
haircut,2.633468,2.462412973,2.85,2.85,0,0.3873525,2,,0.755874856,haircut,290.01,5.7,2.462412973,0.755874856,2.463908,0.8260748,
haircutting,0.30103,2.615813327,NaN,NaN,NaN,NaN,NaN,,2.11487775,haircutting,412.87,130.28,2.615813327,2.11487775,NaN,NaN,
hairdo,1.826075,2.545331862,2.5,2.9,0,0.2636818,2,,1.402089351,hairdo,351.02,25.24,2.545331862,1.402089351,2.546567,1.418964,
hairdresser,2.103804,1.683677299,4.5,4.55,0,0.3876298,3,,0.966141733,hairdresser,48.27,9.25,1.683677299,0.966141733,1.692583,1.010724,
hairs,2.424882,2.885943282,1.55,1,4,0.5577631,2,,1.55339751,hairs,769.03,35.76,2.885943282,1.55339751,2.886508,1.565376,
hairstyle,1.556303,2.191031609,3.85,3.65,0,0.420797,2,,0.255272505,hairstyle,155.25,1.8,2.191031609,0.255272505,2.19382,0.447158,
hairy,2.509203,2.864101512,1.7,1,4,0.512296,2,,1.564784385,hairy,731.31,36.71,2.864101512,1.564784385,2.864695,1.576457,
hale,1.94939,3.473943651,1,1,16,0.5813202,1,,2.531708777,hale,2978.13,340.18,3.473943651,2.531708777,3.474089,2.532984,
half,4.006765,3.447190602,1.7,1,1,0.6853982,1,,2.599435453,half,2800.21,397.59,3.447190602,2.599435453,3.447346,2.600526,
hall,3.423246,3.653854794,1,1,14,0.670635,1,,2.791332682,hall,4506.66,618.49,3.653854794,2.791332682,3.653951,2.792034,
hallelujah,2.678518,1.838660226,5.25,4.45,0,0.3762064,1,,1.259593879,hallelujah,68.97,18.18,1.838660226,1.259593879,1.844912,1.282849,
hallway,2.68842,2.65194639,2.65,2.65,0,0.4920642,2,,1.891425943,hallway,448.69,77.88,2.65194639,1.891425943,2.652913,1.896967,
halo,1.919078,3.425318976,1.7,1.6,1,0.5528269,1,,2.36574998,halo,2662.68,232.14,3.425318976,2.36574998,3.425482,2.367617,
halt,2.760422,3.454143327,1.4,1.3,5,0.5819182,1,,2.418566428,halt,2845.4,262.16,3.454143327,2.418566428,3.454296,2.42022,
halve,0.90309,2.785642984,1.7,1.1,1,0.2351032,1,,1.238297068,halve,610.44,17.31,2.785642984,1.238297068,2.786354,1.262688,
ham,2.772322,3.638069736,1,1,19,0.5765591,1,,0.860936621,ham,4345.8,7.26,3.638069736,0.860936621,3.63817,0.91698,
hamburger,2.599883,2.222352239,3.75,4.7,0,0.4522843,3,,1.162862993,hamburger,166.86,14.55,2.222352239,1.162862993,2.224947,1.19173,
hamlet,2.374748,2.948168362,2.15,2,0,0.5811344,2,,1.575187845,hamlet,887.5,37.6,2.948168362,1.575187845,2.948657,1.586587,
hammer,2.804139,3.285023677,1.9,1.55,2,0.6081117,1,,2.089021501,hammer,1927.63,122.75,3.285023677,2.089021501,3.285249,2.092545,
hammock,1.857332,2.177623062,2.75,1.8,1,0.3254532,1,,1.266936911,hammock,150.53,18.49,2.177623062,1.266936911,2.180499,1.289812,
hamper,1.863323,3.279940573,1.65,1.65,4,0.3591565,1,,1.964919294,hamper,1905.2,92.24,3.279940573,1.964919294,3.280168,1.969602,
hamster,2.041393,3.104415406,2.2,2.3,0,0.3663741,1,,2.185881978,hamster,1271.79,153.42,3.104415406,2.185881978,3.104757,2.188704,
hand,4.154211,3.581155171,1.35,1.1,5,0.6884124,1,,2.822553802,hand,3812.02,664.59,3.581155171,2.822553802,3.581269,2.823207,
handcuff,1.724276,2.262664625,3.4,3.15,0,0.2447937,2,,1.615423953,handcuff,183.09,41.25,2.262664625,1.615423953,2.26503,1.625827,
handcuffs,2.421604,2.048247532,3.7,3.65,0,0.3747284,3,,1.343014497,handcuffs,111.75,22.03,2.048247532,1.343014497,2.052117,1.362294,
handed,2.675778,3.433347331,1.8,1.65,3,0.6138486,2,,2.404662701,handed,2712.36,253.9,3.433347331,2.404662701,3.433507,2.40637,
handful,2.465383,2.565930421,2.6,3.1,0,0.5979449,2,,1.989093693,handful,368.07,97.52,2.565930421,1.989093693,2.567109,1.993524,
handicapped,2.136721,2.210104397,4.45,3.85,0,0.5061818,2,,1.440436766,handicapped,162.22,27.57,2.210104397,1.440436766,2.212773,1.45591,
handing,2.378398,3.530971518,1.75,1.55,3,0.5273753,2,,3.287313434,handing,3396.03,1937.82,3.530971518,3.287313434,3.531099,3.287537,
handkerchief,2.332438,1.722633923,5.45,4.45,0,0.3611433,2,,1.286680969,handkerchief,52.8,19.35,1.722633923,1.286680969,1.730782,1.308564,
handle,3.742725,3.19238065,1.8,1.65,2,0.6323911,1,,2.19893187,handle,1557.33,158.1,3.19238065,2.19893187,3.192659,2.20167,
handlebar,1.041393,2.1872104,3.3,4.1,0,0.3376962,2,,1.367728546,handlebar,153.89,23.32,2.1872104,1.367728546,2.190023,1.385964,
handrail,0.845098,2.473180301,3,2.95,0,0.2615678,2,,1.756940236,handrail,297.29,57.14,2.473180301,1.756940236,2.474639,1.764475,
hands,4.081491,2.987822619,1.7,1.7,5,0.6697642,2,,2.6243543,hands,972.35,421.07,2.987822619,2.6243543,2.988269,2.625384,
handshake,2.193125,2.12923861,3.65,3.2,0,0.3427131,2,,1.483301952,handshake,134.66,30.43,2.12923861,1.483301952,2.132452,1.497344,
handshaking,0.69897,2.306532248,NaN,NaN,NaN,NaN,NaN,,2.026165409,handshaking,202.55,106.21,2.306532248,2.026165409,NaN,NaN,
handsome,3.2266,2.375791598,2.8,2.45,0,0.5661747,1,,1.866050924,handsome,237.57,73.46,2.375791598,1.866050924,2.377616,1.871923,
handstand,0.90309,2.539063547,3.05,3.3,1,0.2171168,2,,1.995108458,handstand,345.99,98.88,2.539063547,1.995108458,2.540317,1.999479,
handwriting,2.480007,2.673076228,4.25,4.45,0,0.4956355,3,,2.255055304,handwriting,471.06,179.91,2.673076228,2.255055304,2.673997,2.257463,
handwritten,1.255273,2.090575455,NaN,NaN,NaN,NaN,NaN,,1.287577809,handwritten,123.19,19.39,2.090575455,1.287577809,NaN,NaN,
handy,2.795185,2.820175178,1.55,1.45,5,0.485504,2,,2.379559311,handy,660.96,239.64,2.820175178,2.379559311,2.820832,2.381368,
hang,3.877141,3.533436488,1.4,1,12,0.5842837,1,,2.503872361,hang,3415.36,319.06,3.533436488,2.503872361,3.533564,2.505231,
hangar,2.240549,2.820516718,2.05,1.75,0,0.5411527,1,,1.778585328,hangar,661.48,60.06,2.820516718,1.778585328,2.821173,1.785757,
hanged,2.419956,3.415842737,1.7,1.6,3,0.5642467,2,,2.331811816,hanged,2605.21,214.69,3.415842737,2.331811816,3.416009,2.33383,
hanger,1.845098,3.335880956,1.6,1.75,5,0.3561342,2,,2.494432899,hanger,2167.11,312.2,3.335880956,2.494432899,3.336081,2.495822,
hanging,3.437116,3.51219327,1.8,1.85,1,0.6011735,2,,3.265581886,hanging,3252.32,1843.24,3.51219327,3.265581886,3.512327,3.265817,
hangs,2.514548,2.712834826,1.7,1.45,5,0.5286564,2,,2.26611405,hangs,516.22,184.55,2.712834826,2.26611405,2.713675,2.268461,
hank,3.111263,3.493193071,1.15,1.15,10,0.5967478,1,,2.547700881,hank,3113.1,352.94,3.493193071,2.547700881,3.493333,2.54893,
