Word	BiphonProb
criminal	0.021012585700277912
crisis	0.010645490360315018
crisp	0.006062997762561935
crispy	0.005199737998105319
crisscross	0.0035385059967370726
critic	0.008222187815346444
critter	0.008718159834725415
croak	0.005020018351460291
crock	0.0053734014508916746
crocodile	0.0051540600625346175
croissant	0.0075025614388987165
crone	0.005086250604095696
crook	0.00334360232219066
crooked	0.005870574833430167
croon	0.004786560089684412
crop	0.005942820759416285
croquet	0.0040370583890561055
cross	0.0040208042020214866
crossed	0.006341709999328574
crosswalk	0.002774915370483716
crossword	0.0029421005569784647
crouch	0.0036469581549469776
crouton	NA
crow	0.0067327572462405946
crowd	0.003992517989011461
crown	0.004626828895093675
crucial	0.011723327552170901
crucifix	0.006544627254381388
cruddy	0.00630297893444986
crude	0.00485380963434096
cruel	0.012650387365864603
cruel	0.012650387365864603
cruise	0.005108782331198721
crumb	0.007523054139923928
crumble	0.010871091662431553
crumbly	NA
crummy	0.005894074063494473
crumple	0.01095554937886778
crunch	0.00705699421900508
crunchy	0.005667403093158192
crush	0.006367083285613514
crust	0.009090639259127089
crutch	0.006188196491545106
crutches	0.004295945902007511
crux	0.006540606815199641
cry	0.007839762458942202
crybaby	0.002878025743178895
crying	0.015581850250545004
crypt	0.006490860613778562
crystal	0.014929505478355976
csar	NA
cub	0.01068090354662162
cubby	NA
cubbyhole	0.0043588401046880205
cube	0.002260543546360674
cuckoo	0.007897043460878859
cucumber	0.003766820454652591
cud	NA
cuddle	0.01592099449850947
cue	0.0031943150355830154
cuff	0.010330308072783317
cuffs	0.00708539399901765
cuisine	0.0025867922024939054
cull	0.01206694320957693
cult	0.009237138076919935
culture	0.007104623295584101
cunt	0.017150094400239627
cup	0.010670519118319961
cupboard	0.007151345616983469
cupcake	0.0049577821262468715
cupful	NA
cups	0.008038082357166774
cur	0.0022000053060278655
curate	0.006143636408210215
curb	0.001300718193504588
curd	0.0023007853843100053
cure	0.001099072195372546
cured	0.0014670290819509366
curfew	0.002212286711999388
curious	0.005675158054365765
curl	0.001987322088759595
curler	0.002607022361396594
curly	0.004378387934101935
current	0.022054080640109025
curse	0.0031117839526780414
cursive	NA
curt	0.002533870814272694
curtain	0.01721011032499582
curtains	0.01586754054997349
curve	0.0021774210761683075
curved	0.0018706919750299488
cushion	0.014355458020272261
cusp	0.01130064369450833
cuss	0.01200996148741602
custard	0.014285054778189485
custodian	0.022576328963603495
custody	0.013983416445336334
custom	0.01593903484661673
customer	0.013483521256647035
customers	0.013408397035852376
customs	0.013951147401292654
cut	0.011279361577759627
cutaneous	NA
cute	0.0027108531332798546
cuteness	0.006847954387804306
cutesy	0.0035241649138734532
cutie	NA
cutout	0.005932055613930897
cutter	0.011185398419041108
cutting	0.018843327683502983
cycle	0.013403310492172305
cylinder	0.017740634841511668
cymbals	0.011281094724381492
cyst	0.017659486242215302
czar	0.009843911106339738
dab	0.0023846758955849167
dachshund	0.005120524634775055
dad	0.0032309132250759797
daddy	0.0038493454470736135
daffodil	0.003536379576030465
dagger	0.0023146755275494043
daily	0.005242119574472677
dainty	0.007224617916694687
dairy	0.010637477324475945
daisy	0.0020085018917052246
dale	0.003282919549315709
dalmatian	0.020461943150457258
dam	0.004411403949216831
damage	0.005343744140334608
damage	0.005343744140334608
dame	0.002686525249350368
damn	0.004411403949216831
damned	0.0033184296291465416
damp	0.006543763355752148
damsel	0.010664633199365411
dan	0.008592222059933128
dance	0.009419974663833174
dancer	0.007787900065391405
dancers	0.008294977397794454
dances	0.009552857226339518
dances	0.009552857226339518
dancing	0.01626597220283615
dandelion	0.024993400589560007
dandy	0.01002985428191962
dane	0.0044023854292622325
dang	0.003744309555997834
danger	0.003240158194718564
dangerous	0.00607620568379684
dangle	0.010452527247825524
daniel	0.01268135999793826
dank	0.005005786008440389
danny	0.007621045674604869
dante	0.007899781253027488
daphne	0.0019642060459409707
dare	0.010156301919520876
daredevil	0.011125056024545388
dark	0.00925761448932194
darken	0.01837595282067954
darkened	0.0176931603629306
darkness	0.00994796027815932
darling	0.015754796147401332
darn	0.009051028745333164
dart	0.010449712518006771
darts	0.009508178887188383
dash	0.002184778298224348
data	0.007095133370625954
data	0.007095133370625954
database	0.004711780852259661
database	0.004711780852259661
date	0.003744039815540812
dates	0.005262130381800976
dating	0.015075666802393575
daughter	0.004740796820249361
daunt	0.005667467890896793
dave	0.002887070172463386
david	0.0026543367646559303
davis	0.006952448368469056
davis	0.006952448368469056
dawn	0.0015209062176010156
day	0.0026265164443368305
daycare	0.00260553099927055
daydreamer	NA
daylight	0.00313600846590291
days	0.0021843597387842867
daytime	0.0021954633464366883
daze	0.0021843597387842867
dazzle	0.011402087182757694
dead	0.005542634401110816
deadline	0.0032778704956575298
deadly	0.004828286200768899
deaf	0.003482630834703385
deafness	0.007750305975936259
deal	0.0034323443195159536
dealer	0.0035703705152341663
dealers	0.005136319210607936
dealing	0.015044192931200313
dealt	0.006628737970479825
dean	0.003272354324448429
dear	0.01271936113315786
dearly	0.008821268973051688
dearth	0.0006234567501165493
death	0.003077587910732918
debilitate	NA
deborah	0.0038984101762978263
debt	0.005536721891536391
debtor	0.007356971961558952
debts	0.006457251765798029
debut	0.0024180550062630063
decade	0.003680382628388381
deceased	0.012345561779021307
december	0.00786448609979623
decency	0.013204824322550364
decent	0.016816784884977017
decibel	0.00565082365324007
decide	0.010271947513349781
decided	0.008338980504362058
deciduous	0.00821098957103913
decimal	0.013716837676895098
decision	0.018828385367878394
decisions	0.01794029569698021
deck	0.005885412320884282
declared	0.006992285405014926
decorate	0.0041755980763818566
decorated	0.008608751606714165
decorated	0.008608751606714165
decoration	0.021437047379007028
decoy	0.0031985745852245724
deduct	0.009792373937589336
deed	0.0027273749584001464
deem	0.0024606897150210127
deep	0.0026217440554022497
deeper	0.0030818171872085943
deepest	0.009551004593138606
deeply	0.003736633219774117
deer	0.01271936113315786
defeated	0.008953509408147856
defeated	0.008953509408147856
defend	0.009394313355376731
defendant	0.026722331768822015
defense	0.007996182011018102
defensive	0.008152751361876131
define	0.006552532031579693
definite	0.0150095100607053
definitely	0.016579193781701994
definition	0.027024400139482735
deformed	0.006607888723770462
defrost	0.008164015947010193
deft	0.0032317569444020255
degree	0.007496637750997628
degrees	0.0069196086508385695
deity	0.0031896688025214934
delayed	0.008911731017027478
delete	0.011016062310741884
deliberately	0.012017249286369864
deliberately	0.012017249286369864
delicious	0.012940767730046874
delight	0.009766492897449163
delirious	0.009712165836316617
deliver	0.009316261637459605
delivered	0.00854357865581621
delivering	0.01305551261211922
delivery	0.008092487329895518
dell	0.008154343049916767
delta	0.008962761256623413
demagogue	0.0033641652662228703
demand	0.009179054344719018
demise	0.006704129726683881
democracy	0.006873306669767923
demon	0.016180036005354375
demonstrate	0.015779454077377356
den	0.009116628231377806
denial	0.01334710321373396
denim	0.009644855538938592
denizen	0.018093937442479346
dennis	0.007461126147488844
dense	0.009769578778129626
dent	0.010731282566747985
dental	0.016832354812236414
dentist	0.010222910808636857
dentist	0.010222910808636857
deny	0.009235659512305818
department	0.02416439399372085
departure	0.005369257102105951
dependent	0.026869469843268302
depending	0.013897526339543895
depends	0.009389455154415045
depot	0.0020292893261234326
depressed	0.010669234314442893
depressing	0.012572458057248952
depth	0.002637533926936573
deputy	0.007579895586747455
deputy	0.007579895586747455
describe	0.007439422968054951
desert	0.003097765203889504
desert	0.003097765203889504
deserted	0.007848488433793963
deserve	0.007428972664136362
deserves	0.006150028094743567
deserving	0.010613120691728204
design	0.007104693771762649
designed	0.008544771483676815
designer	0.006188932482214362
desirable	0.01122967438800804
desirable	0.01122967438800804
desire	0.006767297290652647
desires	0.007478495178003447
desk	0.006104533953904989
despair	0.011503078270167045
desperate	0.005847461680663037
desperate	0.005847461680663037
desperately	0.011376885045981862
desperately	0.011376885045981862
despise	0.010173059320605846
despite	0.0098601582092296
dessert	0.007564907155580324
desserts	0.008129936627572295
destination	0.03732692441657564
destination	0.03732692441657564
destiny	0.019758768245005106
destroy	0.014425933193126244
destroyed	0.012172959484260467
destruction	0.03287746376533898
destructive	0.014893863411301037
detail	0.00736288207151051
detailed	0.006480785233089479
detailed	0.006480785233089479
details	0.007597260248006704
details	0.007597260248006704
detect	0.009992447727635797
detective	0.011756108474428286
detention	0.02415648458296323
detergent	0.020711450546163253
deteriorate	0.007114567851784797
determine	0.016671716378239127
deuce	0.0017239519501151916
develop	0.006919647390172392
developing	0.011407924883058258
device	0.006453310759229393
devil	0.012517607481963497
deviled	NA
devils	0.011721040576369093
devise	0.006453310759229393
devon	0.016199629400300126
dew	0.0017387096133910814
dexter	0.008744987795466598
diagnose	0.0018473621902895165
diagonal	0.018026068722388773
dial	0.004078836752844767
dial	0.004078836752844767
dialogue	0.0025307150795070917
diamond	0.015836663930871818
diamonds	0.014561896534732569
diane	0.004118732117538933
diaper	0.002976863857626359
diapers	0.004526472594346492
diapers	0.004526472594346492
diarrhea	0.002896048031378984
diarrhoea	0.002896048031378984
diary	0.002185464137822549
diary	0.002185464137822549
dibs	0.007019114177095818
dice	0.002599986747673935
dick	0.014622783296098908
dickie	0.010578116945872835
dictionary	0.014928354322532209
did	0.011815147774507876
die	0.0037111988485314545
died	0.0031383885322564782
dies	0.0026257088845419657
diet	0.0032368820303789714
differ	0.00845476834598511
difference	0.01804522331128587
difference	0.01804522331128587
differences	0.015258504422739122
differences	0.015258504422739122
different	0.01832986252703228
different	0.01832986252703228
difficult	0.011673375052743172
difficulty	0.013076681505132816
difficulty	0.013076681505132816
dig	0.011953327387441964
digest	0.00618720803600255
digger	0.008608384895415653
digit	0.009635264366190858
digital	0.015330261057625466
digital	0.015330261057625466
digress	0.003243199716288667
dike	0.0032809313959598083
dilemma	0.009161520334123343
dill	0.016543888412408215
dim	0.012568660265657979
dime	0.0025397363658250668
dimension	0.02357916251627248
dimple	0.015609750461035498
din	0.0133663722727663
dine	0.005234138004974334
diner	0.00482679447463529
ding	0.012523173541277164
dingdong	NA
dining	0.015597523419277304
dink	0.010858361998626609
dinner	0.010248283986496602
dinners	0.010144754314054762
dinnertime	0.005684669501765924
dinosaur	0.0076296200397785036
dint	0.013564445261006983
dip	0.01241740197751648
diplomatic	0.009729823689304572
dipper	0.009612255801951415
dire	0.003004437620182266
dire	0.003004437620182266
direct	0.005531160262253016
direct	0.005531160262253016
direct	0.005531160262253016
directed	0.008296164712931837
directed	0.008296164712931837
directed	0.008296164712931837
direction	0.0037937980188502743
direction	0.0037937980188502743
direction	0.0037937980188502743
direction	0.0037937980188502743
directly	0.005686946505924229
directly	0.005686946505924229
directly	0.005686946505924229
directly	0.005686946505924229
director	0.006233856635813016
directors	0.007194398789423216
directors	0.007194398789423216
directors	0.007194398789423216
dirge	0.0007375117474258235
dirt	0.0017005522837392237
dirtiness	NA
dirty	0.0021072741563446795
disabled	0.011833062060202931
disappear	0.00997199305514803
disappear	0.00997199305514803
disappeared	0.009171061176380531
disappeared	0.009171061176380531
disappoint	0.013090296422682895
disappointed	0.008768958095556065
disappointment	0.031623750334892335
disapprove	0.007879012563140601
disaster	0.00967067820968638
disc	0.013731991217234668
discharge	0.00649631395885613
disciple	0.013057658975808953
discipline	0.023595907009453385
disco	0.010458551442329598
discount	0.010391488365670365
discover	0.00878306167568574
discovered	0.00818010675923348
discreet	0.008543201384670527
discuss	0.014274129202108002
discussion	0.025234222699326687
disdain	0.00837446135749004
disease	0.007684190511204524
disgrace	0.007121886981686265
disgust	0.014899307506538657
disgusting	0.019514619874067617
dish	0.010565852814329642
dishonest	0.0119287829976014
dishonesty	0.013300163456883764
dishwasher	0.0036324202062696567
dishwashing	0.009650849015374307
disk	0.013731991217234668
dislike	0.007850241016351841
dismay	0.009154303405998009
dismiss	0.008487667573582304
disobedience	0.022084070783793947
disobedience	0.022084070783793947
disobedient	0.02840848411267541
disobedient	0.02840848411267541
disobey	0.01075087341701179
disperse	0.01028626624818866
display	0.01100692756302692
disposal	0.014283250883624105
disquisition	NA
disrespect	0.005513065574272207
disrespectful	0.014504986076622206
distance	0.025828545823288085
distinct	0.019100286085875367
distinguished	0.01309249128822203
distract	0.013156961531822378
distress	0.01279141397879995
district	0.013633743102677329
distrust	0.016424926549793713
ditch	0.010850699941583176
ditz	NA
ditz	NA
ditzes	NA
dive	0.002819431824047307
diver	0.003430427009598839
divert	0.0031706831793697036
divide	0.006998760929095561
dividend	0.006505970287969334
divine	0.006998183036281942
diving	0.013704230925395753
division	0.016557777851057377
divorce	0.006938972796046823
divorced	0.009957531076060991
divvy	0.008357558120998398
dizzy	0.008806533590413574
do	0.0017387096133910814
doc	0.005001887359366834
dock	0.005001887359366834
doctor	0.007526240286914758
doctors	0.008085649575013135
document	0.011848446476887079
documentary	0.004945736832650382
documentary	0.004945736832650382
dodge	0.0023947601703444192
dodo	0.0009666309541129713
doe	0.0008073581711195203
does	0.0030851086036641513
dog	0.0010981560597856203
doggy	0.000963027378603857
doghouse	0.0006896342205716364
dogma	0.0033207651389856366
dogs	0.00196534566892863
doing	0.002971388745038862
dole	0.0035508602963319415
doll	0.0051236133765117315
dollar	0.004697883219898019
dollars	0.005981953739105825
dollars	0.005981953739105825
dollhouse	0.0023015159671210044
dolls	0.005252054208579382
dolly	0.006469248792603359
dolphin	0.014866082655986776
dom	0.004652871054642358
dome	0.0016487773291219325
domicile	NA
domino	0.014028335678474422
dominoes	0.011858291764851333
don	0.007179942187310022
donald	0.01328168900804309
donate	0.0022303226960117065
done	0.01166229150131476
donkey	0.003693846592976846
donna	0.009015371458831975
doodah	NA
doodle	0.011764781480674802
doohickey	NA
doom	0.0016193886352502144
door	0.012252599434845062
doorbell	0.005940427381032103
doorknob	0.001155520603257251
doormat	0.006269982540218202
doors	0.009152056813660877
doorstep	0.00724694720842433
doorway	0.006753302570357347
dope	0.0011639419874184464
dork	NA
dorky	NA
dorm	0.009572427088935919
dorothy	0.0075226567262771105
dorothy	0.0075226567262771105
dosage	0.005069492213402731
dosage	0.005069492213402731
dose	0.0014544098143813118
dost	0.011372738655768273
dot	0.004395291128599835
dots	0.005696297923840324
dotted	0.0072793009911371
dotted	0.0072793009911371
double	0.011956584451512308
doubt	0.0009409239188643856
doubts	0.0033933864506833574
dough	0.0008073581711195203
doughnut	0.00794371981812724
dour	0.0010996339452251454
dour	0.0010996339452251454
douse	0.0009005107080556148
dove	0.003404679858102763
dove	0.003404679858102763
dow	0.001024984298296809
down	0.0032280885860632162
downhill	0.0018804117916115318
downpour	0.002208493980704276
downstairs	0.006297623925513676
downtown	0.004467425686627507
downward	0.0029106416123762225
dowry	0.004213101615333383
doze	0.0016276152881430394
dozen	0.01573601778728375
dozens	0.014688266519803836
drab	0.006365277188088384
draft	0.004918212885536155
drag	0.006420242778785931
dragged	0.004901037259994567
dragging	0.013675366397891303
dragon	0.016230914762182268
dragonfly	NA
drain	0.005639760691786341
drainer	0.004696463553630759
drake	0.005472052704218226
dram	0.0015275351864539914
drama	0.005640523854745989
drank	0.006232380722639534
drape	0.004815749185507458
draught	0.004918212885536155
draw	0.004531288885357117
drawer	0.004926221164577418
drawer	0.004926221164577418
drawers	0.004206258971045617
drawers	0.004206258971045617
drawing	0.01377044889717121
drawl	0.0034329132342389465
drawn	0.0030566700881405734
dread	0.005338814783355063
dreadful	0.009638940716547785
dream	0.005867326030769609
dreamed	0.004779637136971153
dreamer	0.004814640041813235
dreaming	0.0137453721611279
dreams	0.005057319865501029
dreamt	0.003897490435203522
dreary	0.006121079484667603
dress	0.005833884011164762
dressed	0.007701519856186031
dresser	0.005098332075890097
dressing	0.014114317811235105
dressy	0.005329878557656564
drew	0.0057030805444065105
dribble	0.011998436006554331
dried	0.005096926388980076
drift	0.0047101589761562495
drill	0.006413480309323573
drink	0.007087327065087565
drinking	0.010156212575905434
drinks	0.0066667075202972255
drip	0.006570458945617368
drippy	NA
drive	0.0049847729025982454
driver	0.004561636643055698
drives	0.0040091964936748254
driveway	0.0032163922563643436
driving	0.013015176419888082
drizzle	0.011960404984149298
drone	0.004316166423124885
drool	0.004119675658910002
droop	0.004333073498542564
drooping	0.013069860869059124
droopy	0.003681441588198241
drop	0.005172736578445474
dropped	0.004865005702671533
dropping	0.013573658717000869
dross	0.003250720021050674
drought	0.0031236734528263693
drove	0.003855709281666017
drown	0.0038567447141228638
drowsy	0.0024383618968940556
drug	0.006026019603857773
drugs	0.004676064706237408
drum	0.006752969958953117
drummer	0.005478872987950866
drunk	0.005523450042692271
drunken	0.016643721583892865
dry	0.006684636187485984
dryer	0.004605336701413163
dual	0.0027680974199377575
dual	0.0027680974199377575
dub	0.003598349066321111
duck	0.004721406954848676
duckling	0.012722079024282296
ducky	NA
duct	0.005352572883915535
dud	0.0028825772052544297
dude	0.0016527056498856023
dudley	0.0034982576028407064
due	0.0017387096133910814
duel	0.0027680974199377575
duel	0.0027680974199377575
dug	0.003411234345896183
duh	0.0038820661025115717
duke	0.0011624755364950418
dull	0.0049843887292764216
dullness	0.008352670509336139
dumb	0.008786350041110088
dummy	0.006480477957078137
dump	0.009460394083680984
dumped	0.008080748831598168
dumpster	0.01051343468238646
dun	0.01166229150131476
dune	0.002411793119024847
dung	0.0034499846062379597
dungeon	0.01773053326372897
dunk	0.004809569375267139
duo	0.0008771045616927601
durham	0.0017731122646943512
during	0.002513430821096977
during	0.002513430821096977
during	0.002513430821096977
dusk	0.005064638930037334
dust	0.012383770256470613
dusty	0.010821105085044445
dutch	0.002641764546313113
duty	0.0023955149377633852
dwarf	0.0016978878722830576
dwell	0.0018408677691313113
dwelling	0.011592246856879354
dwelt	0.0016301252402813504
dwight	0.0013855936146795107
dwindle	0.010496245120897765
dye	0.0037111988485314545
dying	0.003506110551204275
dyke	0.0032809313959598083
dynamic	0.0041073425902749304
dynamite	0.005606371359119876
each	0.00019967046915198895
eagle	0.0021004216299907435
ear	0.0008721889731953047
ear	0.0008721889731953047
earl	0.0004655511783510853
earlier	0.0014963401049573524
earliest	0.008774308226950425
early	0.002050445251581239
earmuff	0.0033933546566252224
earmuff	0.0033933546566252224
earn	0.0003199864179654675
earned	0.0026830948527293928
earnest	0.004510981085378054
earnings	0.0020149886328964116
earring	0.0057414708492901124
earring	0.0057414708492901124
earrings	0.0044563625132797765
earrings	0.0044563625132797765
ears	0.0005921992736106686
ears	0.0005921992736106686
earth	0.00025744304484881845
earthquake	0.001145612991192774
earthworm	0.0005722863373393606
earwax	0.0016421173193864754
earwax	0.0016421173193864754
ease	0.0006028707808531183
easel	0.0021948263502517343
easels	NA
easement	0.014912729399140349
easier	0.00046377116860954205
easily	0.0034574337869936857
east	0.0010553674146211783
easy	0.0005015918470595235
eat	0.0005601499330703453
eaten	0.003915511621079382
eater	0.0007157645367531957
eating	0.002901334452349887
eats	0.0007060427131131929
eave	0.0007989094940759764
ebb	1.135961463514262e-05
eccentric	0.007576534180206507
eccentricity	0.009571949253014668
echo	0.0012582083676586754
eclectic	0.0091163292458385
eclipse	0.0026863934806305853
economic	0.004613196165616134
economic	0.004613196165616134
economy	0.004904180442917279
economy	0.004904180442917279
ecstatic	0.011265724118560144
eczema	0.008437560659720535
ed	0.0006991776240902172
edge	0.0004185437438558182
edit	0.001623785137541935
edition	0.01376767397884085
educate	0.001632448150764676
educate	0.001632448150764676
educated	0.006792215945559036
educated	0.006792215945559036
education	0.0196205117178519
education	0.0196205117178519
educational	0.026262154356360926
educational	0.026262154356360926
educator	0.002984929876239399
edward	0.0015761200498036923
edwards	0.0019828767204554984
eel	9.682042283615235e-05
effect	0.002933485938242107
effect	0.002933485938242107
effect	0.002933485938242107
effervesce	NA
efficient	0.014479680843189485
effort	0.000826743439343127
egg	0.0005324289615392074
eggnog	0.0003397069699654283
eggplant	0.004315056808795295
eggs	0.001344833491200398
eggshell	0.000934029770669361
egregious	0.006013977240122123
egypt	0.0015620332851290285
egypt	0.0015620332851290285
eigen	NA
eight	0.0004671423323132216
eighteen	0.0010961477006083428
eighth	0.0002697844369135808
eighty	0.0007717463553326419
einstein	0.007105006124017261
either	0.0004735994415654643
either	0.0004735994415654643
eject	0.0021959172216722647
elaborate	0.003424145739559911
elaborate	0.003424145739559911
elbow	0.0010058031865218802
elder	0.0029305018731870147
elderly	0.004051820203700647
elders	0.004656417729072573
elect	0.0034313115717181826
elect	0.0034313115717181826
electric	0.005239232138470109
electricity	0.007287841370800546
electronic	0.004334297253469817
elegant	0.015036879693073837
element	0.016232755491466834
elementary	0.004387528840383769
elephant	0.015136311033585195
elevator	0.003840149454929928
eleven	0.013543605542430082
eleven	0.013543605542430082
elf	0.001305669684133163
eliminate	0.012842146312756262
elite	0.0023031397918896403
elixir	0.003210644046872422
elizabeth	0.0030218511305871213
elizabeth	0.0030218511305871213
elk	0.0013055539697413776
ellen	0.005105108245542854
elm	0.0013999507313700568
elope	0.0017941268659987595
else	0.0014549309344415507
elsewhere	0.002262882521834289
elves	0.0014838672075586738
embarrass	0.00651252893949696
embarrassed	0.007583161861251755
embarrassing	0.012078293419749055
embarrassment	0.027507080585716555
emboss	0.001640851507084132
embrace	0.0013682114132676144
embrace	0.0013682114132676144
embroidery	0.0018057930136678034
emerald	0.009012802521982064
emerald	0.009012802521982064
emergency	0.012685077237143223
emergency	0.012685077237143223
emily	0.0028580480015170063
emma	0.0013866431737930734
emotion	0.014173232252856785
emotion	0.014173232252856785
emotional	0.018559247983780166
emotional	0.018559247983780166
emperor	0.0022540633861904114
emphysema	0.0030670383873731655
employer	0.00157857734116338
employer	0.00157857734116338
employment	0.022505081042354057
employment	0.022505081042354057
empty	0.0032740066350470808
emulsion	0.015556507303209025
enable	0.00996093978397193
encephalitis	0.007337168722070689
enchant	0.005196936761177365
enchanted	0.003990149741260094
encounter	0.004541878078267352
encourage	0.0032835084728581056
encourage	0.0032835084728581056
encouragement	0.02209620349818287
encouraging	0.00871144889635662
encouraging	0.00871144889635662
encroach	0.004691677648887329
encyclopedia	0.004390535113808813
encyclopedia	0.004390535113808813
end	0.005630213666186381
endeavor	0.005306154766339717
ended	0.006574037916139532
ended	0.006574037916139532
ending	0.01499823172100395
endless	0.008855640178835038
ends	0.004951338019457876
enemies	0.0037475467752197955
enemy	0.0035315604064741603
energetic	0.007432274277857401
energy	0.0025246725832846605
engage	0.0020536726360044413
engaged	0.0018651474147683453
engine	0.015598259308913402
engineering	0.015779475516587805
england	0.013726985190373497
english	0.0023948849481390732
english	0.0023948849481390732
enjoy	0.0028662516383511096
enjoyed	0.002194846896384007
enjoying	0.01136521496653711
enormous	0.00891786953743838
enough	0.007329899174921225
enroll	0.0024556425359558444
ensure	0.0018465315318956837
ensure	0.0018465315318956837
enter	0.004567493942692145
entered	0.0035848855618029495
entertain	0.0035092568483392657
entertaining	0.009223065468713293
entertainment	0.022264860138843122
enthusiasm	0.0031260787417552024
entire	0.006244018293482238
entirely	0.007029666449964529
entomologist	0.0042831345511366034
entourage	0.003605544445905975
entourage	0.003605544445905975
entrance	0.01667102271897118
entrepreneur	0.01582187047470308
entrepreneur	0.01582187047470308
entry	0.005033641271486199
envelope	0.008908296995225771
envelope	0.008908296995225771
envoy	0.0014154307541799254
epigrammatic	NA
epiphany	0.011546152763130355
episode	0.0015698301951761633
epitome	0.005541222737494733
equal	0.00972712670392425
equally	0.010028634349571781
equals	0.009488655953937695
equator	0.0037450129169535563
equipment	0.022721819880648985
era	0.005608263708532862
era	0.005608263708532862
erase	0.0033947594470237247
erase	0.0033947594470237247
eraser	0.0032689886527843192
eraser	0.0032689886527843192
erect	0.004210133290085424
ergo	0.00014423643242461733
eric	0.005158318497309261
erica	0.00532415646298139
ermine	0.0031896533247553795
ernest	0.005254566195378282
ernest	0.005254566195378282
err	0.0020688733177565044
err	0.0020688733177565044
errand	0.007622275513770671
error	0.001086400299525257
erupt	0.0037428438299334406
erupt	0.0037428438299334406
eruption	0.015555005765213854
eruption	0.015555005765213854
escalator	0.010004104919516685
escape	0.0011176049116602947
escaped	0.001720743219700941
eschew	0.0005979606512326067
eschewed	0.0020508771685783514
eschews	0.0007376053197472439
escort	0.0038274368416621116
eskimo	0.004212115446599091
especially	0.010795856682222105
espresso	0.0026303396678710052
esquire	0.0012350395884830607
essay	0.0006404009776032389
essence	0.004206173566931822
essential	0.008805505622264868
essential	0.008805505622264868
establish	0.0026899313417360093
estate	0.0019613575796162113
esteem	0.0021820035443749454
estimate	0.008306549336598022
et	0.00015677885766388622
etcetera	0.0023714238854634193
etch	1.8039019174497943e-09
eternal	0.0095952180736147
ethel	0.002014375628558883
ether	0.00014503522613865333
ethic	0.0011913623953944267
ethics	0.0025412154393543718
etiquette	0.005689436006047346
eucalyptus	0.009497137127720259
eunuch	0.006376550551161441
euphemism	0.0031856655700754884
euro	0.004646157003977854
europa	0.0011803579118149772
europe	0.00470235355470653
european	0.01835211388570185
evacuate	0.003416791201394015
evacuate	0.003416791201394015
evaluate	0.002873322593678711
eve	0.0007989094940759764
even	0.001746201646828445
evening	0.013234198284236746
evens	0.00334149243393677
event	0.0034985560177087757
events	0.0048768557172750564
events	0.0048768557172750564
eventually	0.01223058312109705
eventually	0.01223058312109705
ever	0.001924178586693723
every	0.001465291448830187
every	0.001465291448830187
everybody	0.002620565323710828
everybody	0.002620565323710828
everyday	0.003463265937321777
everyone	0.014739140943504876
everyone	0.014739140943504876
everything	0.007818602957133542
everything	0.007818602957133542
everywhere	0.0033693194880359636
everywhere	0.0033693194880359636
evidence	0.015072396677161995
evidently	0.016839838155854322
evil	0.0024715518870739236
evils	0.0025246968048524433
evolution	0.019813478719008994
evolution	0.019813478719008994
evolution	0.019813478719008994
evolution	0.019813478719008994
ewe	0.0034473641356581497
exacerbate	0.002636728044184466
exact	0.0039234888031254005
exactly	0.005884149220196838
exaggerate	0.002925356131516725
examination	0.03563496869776826
examined	0.014125994383405184
example	0.008127828265377408
excellence	0.021551542843363167
excellent	0.025158245985629872
except	0.0049335715450422105
excess	0.005106059474083485
exchange	0.0033305021881532277
excite	0.005305295363142934
excited	0.008126148423532572
excited	0.008126148423532572
excitement	0.024381218594261646
exciting	0.010690801794747956
exclamation	0.03027571807229239
excuse	0.004676643907114308
execute	0.005359116376293313
execution	0.026818389131544895
executive	0.007909904272163917
exercise	0.0035920826133644733
exhale	0.0025397843206503485
exhaust	0.005283621175005964
exhaustion	0.015863836998218313
exhibition	0.02234071282709766
exhilarate	0.0035292790359608985
exist	0.0069114964263946406
exit	0.0027175546303774183
exotic	0.004568573092555297
expand	0.007149535027298024
expansion	0.01869729343628459
expect	0.00821181708571402
expectations	0.03272927971631341
expected	0.011308576004812857
expected	0.011308576004812857
expecting	0.014499002058449142
expects	0.007204579656749363
expedition	0.028504286821732103
expensive	0.009178396483111665
experience	0.021989615440389
experiment	0.028376052562539705
expert	0.0058370962118026205
expire	0.005299718699904111
explain	0.0064069444693512405
explaining	0.011470625544106935
explanation	0.03767405000264081
explode	0.005514790079322865
exploration	0.030234453016448847
explore	0.00615963476861392
explorer	0.005311231651524856
explosion	0.019261684046256933
explosive	0.006520449671093995
explosives	0.006104001944862871
export	0.004582343459297428
expose	0.005757484815382201
exposing	0.010653719016878385
exposure	0.0044262198413240255
express	0.005283144740523528
expression	0.021795622422111166
extend	0.011129844324998467
extension	0.02488691353661612
extensive	0.011147217252867651
extent	0.011962588181419957
extinct	0.016080321031966667
extinguish	0.01164700577591244
extinguisher	0.01059816906787293
extra	0.01133727517673994
extraordinary	0.037316959142455836
extraordinary	0.037316959142455836
extras	0.010393931715051293
extremely	0.011385508805978245
eye	0
eyeball	0.0005567588179859795
eyebrow	0.00014106487597523768
eyedrop	0.0004413693953578609
eyedropper	0.000556048970723758
eyeglass	0.0005155985318812269
eyeglasses	0.0024782336057589723
eyeglasses	0.0024782336057589723
eyelash	0.002649800187457079
eyelid	0.0013779011434575047
eyes	0.0002881003523923565
